,Project_ID,Organization,Project_start_date,Project_end_date,Organization_size,IT_dpt_size,Customer_type,Estimated_Duration,Actual_Duration,Project_Profit_Loss_percent,Project_type,Development_type,Estimated_effort,Management_clarity,Training_effort,User_resistance,Software_licence_cost,hardware_cost,Development_cost,maintainance_cost,Additional_cost,Estimated_total_cost,Requirement_stability,Manager_experience,Development_team_experience,Maintanainance_support_team_experience,Machine_learning_team_experience,Data_Analysis_team experience,Team_size,Daily_work_hours,Level_of_outsourcing,Software_availability,Software_accuracy,Software_stability,Cloud_platform_type,Computing_Tier,Programming_language_used,DB_used,Open_source_tool_used,Degree_of_software_reuse,Increase_in_productivity,Change_in_waiting_time,Change_avg_wait_time,Change_avg_call_duration,Change_in_revenue
276,276,Company_5,2022-11-26,2026-10-21,5.0,7.0,5,1423.5,357.0,46.28151797809651,Voice Bots,Agile,87964.79999999999,6.0,30369.77835696548,2.0,1997.0,3847.0,7.6,1748.088,379.0,65546.37369863014,1.0,5.0,5.0,7.0,8.0,5.0,46.0,8,5.6,80,67.28,75,IBM,T3,ASP.Net,PLSQL,T5,6,89,-97,-97,86,-83
277,277,Company_2,2021-06-25,2023-12-18,5.0,7.0,2,904.5,645.0,44.8458853614863,Machine Learning chatbot,Lean,21672.0,6.0,6258.136361233917,2.0,1977.0,3906.0,7.6,1191.088,474.0,112145.17808219178,3.0,8.0,5.0,5.0,5.0,5.0,8.0,8,2.6,95,87.28,75,GCP,T4,Java,MongoDB,T3,4,26,-50,-50,43,-39
278,278,Company_4,2020-11-06,2022-09-12,6.0,4.4,4,673.2,244.0,35.47398782280568,Hybrid model,Waterfall,19129.6,6.0,6576.169387266178,2.0,1366.0,3438.0,7.72,1635.0736,538.2,39217.551780821916,-0.0,8.0,3.0,5.0,6.0,8.0,16.4,8,1.72,75,92.316,95,Azure,T3,Java,Oracle,T4,5,80,45,45,-33,-24
279,279,Company_4,2020-06-03,2021-11-04,3.0,3.2,4,518.1,374.0,60.919006602463135,Linguistic Based,Agile,29321.6,6.0,10358.67271755932,2.0,1907.0,3274.0,7.36,1443.1168,574.6,62022.9304109589,4.0,8.0,10.0,6.0,7.0,6.0,15.2,8,1.3599999999999999,90,74.208,82,Azure,T3,Python,MySQL,T2,7,19,-81,-81,33,-82
280,280,Company_3,2021-03-07,2023-05-12,4.0,5.6,3,794.8,674.0,15.969452683009688,button-based,Feature-Driven,45292.799999999996,7.0,15769.963650571115,2.0,2405.0,3191.0,7.48,1714.1024,567.8,122306.0712328767,3.0,7.0,7.0,6.0,6.0,10.0,13.6,8,3.48,85,92.244,80,AWS,T4,Python,Oracle,T1,6,61,71,71,82,77
281,281,Company_3,2019-07-24,2020-02-13,5.0,6.0,3,202.5,514.0,42.30186131697509,Voice Bots,Waterfall,34540.799999999996,5.0,9330.486243982865,2.0,2938.0,3501.0,7.6,1193.088,511.0,96406.68493150684,1.0,10.0,9.0,8.0,7.0,7.0,14.0,8,3.6,80,67.28,75,Salesforce,T4,ASP.Net,PLSQL,T5,6,47,65,65,-85,-30
282,282,Company_4,2022-01-11,2025-01-21,4.0,3.6,4,1104.8,99.0,47.67590784026817,Machine Learning chatbot,Scrum,7761.599999999999,7.0,3235.9450521134586,2.0,2609.0,3301.0,7.48,1557.1024,435.8,18021.797260273972,3.0,8.0,7.0,11.0,6.0,7.0,15.6,8,1.48,95,87.244,75,AWS,T5,Java,MongoDB,T3,4,88,-19,-19,-81,45
283,283,Company_3,2022-01-08,2025-01-15,3.0,5.2,3,1102.1,267.0,17.294456887316365,Linguistic Based,Waterfall,17942.399999999998,5.0,5822.443855737899,2.0,915.0,2864.0,7.36,1641.1168,521.6,36554.56767123288,5.0,6.0,7.0,6.0,7.0,5.0,13.2,8,3.36,90,74.208,82,Oracle,T3,Python,MySQL,T2,7,94,45,45,-49,31
284,284,Company_6,2019-04-24,2019-08-15,4.0,5.6,6,111.8,660.0,23.821453133018828,Hybrid model,Extreme Programming,73920.0,6.0,20018.612500131236,3.0,1064.0,2761.0,7.48,1352.1024,510.8,86501.58904109588,2.0,11.0,7.0,6.0,7.0,8.0,21.6,8,4.48,75,92.244,95,Salesforce,T1,Java,Oracle,T4,5,67,-78,-78,-46,26
285,285,Company_2,2022-09-18,2026-06-05,3.0,6.2,2,1355.1,400.0,29.421114161041352,button-based,Feature-Driven,13440.0,6.0,4290.231103639277,2.0,1381.0,3738.0,7.36,1674.1168,536.6,67540.60273972602,2.0,5.0,8.0,6.0,9.0,7.0,7.2,8,2.36,85,92.208,80,Oracle,T5,Python,Oracle,T1,6,64,-98,-98,-88,85
286,286,Company_7,2021-01-05,2023-01-10,4.0,4.6,7,733.8,232.0,50.58792949922939,Hybrid model,Extreme Programming,10393.599999999999,4.0,3197.1889422326058,2.0,2155.0,3110.0,7.48,1760.1024,496.8,40198.67178082192,1.0,6.0,7.0,6.0,3.0,9.0,9.6,8,2.48,75,92.244,95,Oracle,T2,Java,Oracle,T4,5,3,22,22,43,-33
287,287,Company_7,2019-01-17,2019-02-02,4.0,4.6,7,14.8,206.0,25.860077495918194,Linguistic Based,Waterfall,9228.8,6.0,3022.821772060841,2.0,2024.0,3808.0,7.48,1887.1024,621.8,39576.38136986301,4.0,3.0,5.0,7.0,8.0,7.0,9.6,8,2.48,90,74.244,82,IBM,T4,Python,MySQL,T2,7,30,77,77,70,14
288,288,Company_2,2021-03-03,2023-05-04,3.0,6.2,2,791.1,274.0,9.564671769774248,Machine Learning chatbot,Waterfall,9206.4,5.0,3122.8204772662352,2.0,2823.0,3546.0,7.36,1662.1168,416.6,53315.14520547946,3.0,5.0,8.0,5.0,9.0,7.0,7.2,8,2.36,95,87.208,75,Salesforce,T4,Java,MongoDB,T3,4,35,50,50,-94,-72
289,289,Company_7,2019-11-29,2020-10-26,3.0,4.2,7,331.1,113.0,59.116934024203715,Linguistic Based,Lean,5062.4,5.0,1841.6898352183616,2.0,2360.0,3208.0,7.36,1911.1168,492.6,20749.772054794517,5.0,8.0,4.0,7.0,9.0,6.0,9.2,8,2.36,90,74.208,82,Salesforce,T1,Python,MySQL,T2,7,9,93,93,-84,13
290,290,Company_1,2020-09-22,2022-06-14,3.0,3.2,1,629.1,429.0,38.82752377657806,Hybrid model,Agile,57657.6,5.0,11058.481880023754,2.0,1408.0,3263.0,7.36,1714.1168,523.6,68280.81534246575,4.0,9.0,8.0,4.0,5.0,7.0,25.2,8,5.36,75,92.208,95,AWS,T4,Java,Oracle,T4,5,42,-97,-97,9,28
291,291,Company_5,2020-02-11,2021-03-23,4.0,6.6,5,404.8,253.0,17.088558029443966,Hybrid model,Agile,62339.2,5.0,16626.28023172373,2.0,2459.0,3510.0,7.48,1345.1024,542.8,45787.870684931506,2.0,10.0,11.0,6.0,6.0,6.0,45.6,8,5.48,75,92.244,95,Azure,T1,Java,Oracle,T4,5,19,-76,-76,-69,-53
292,292,Company_2,2020-09-26,2022-06-22,2.0,5.8,2,633.4,680.0,14.056193194756261,Linguistic Based,Feature-Driven,22848.0,7.0,7829.481715932909,2.0,2070.0,3524.0,7.24,1342.1312,453.4,115757.98356164382,5.0,10.0,10.0,5.0,10.0,7.0,6.8,8,2.24,90,74.172,82,GCP,T5,Python,MySQL,T2,7,68,75,75,-63,-42
293,293,Company_5,2020-03-15,2021-05-28,3.0,6.2,5,438.1,329.0,45.14310093236469,Voice Bots,Waterfall,81065.59999999999,8.0,23812.152985002504,2.0,1831.0,3830.0,7.36,1613.1168,516.6,59042.61041095889,3.0,5.0,9.0,8.0,5.0,8.0,45.2,8,5.36,80,67.208,75,Salesforce,T3,ASP.Net,PLSQL,T5,6,64,-18,-18,79,-94
294,294,Company_4,2022-02-18,2025-04-07,2.0,2.8,4,1143.4,18.0,41.6068060345356,Machine Learning chatbot,Agile,1411.1999999999998,7.0,366.77045850536,2.0,2308.0,3658.0,7.24,1785.1312,449.4,3400.1358904109584,3.0,5.0,4.0,5.0,8.0,6.0,14.8,8,1.24,95,87.172,75,Azure,T3,Java,MongoDB,T3,4,58,29,29,13,75
295,295,Company_7,2019-12-31,2020-12-29,2.0,3.8,7,363.4,557.0,15.73315210466808,Linguistic Based,Lean,24953.6,7.0,6787.125970519916,2.0,2360.0,3771.0,7.24,1259.1312,495.4,101177.44767123288,4.0,7.0,8.0,7.0,10.0,9.0,8.8,8,2.24,90,74.172,82,GCP,T1,Python,MySQL,T2,7,58,16,16,19,-66
296,296,Company_5,2019-07-03,2020-01-02,5.0,7.0,5,181.5,388.0,22.082309021038284,Linguistic Based,Scrum,95603.2,7.0,30641.483143321984,2.0,1844.0,3618.0,7.6,1855.088,509.0,69943.32493150685,3.0,10.0,8.0,5.0,11.0,10.0,46.0,8,5.6,90,74.28,82,Azure,T1,Python,MySQL,T2,7,69,30,30,87,2
297,297,Company_1,2021-03-05,2023-05-08,3.0,3.2,1,793.1,212.0,27.9186373495921,Linguistic Based,Scrum,28492.8,6.0,7736.842370709454,2.0,921.0,3396.0,7.36,1373.1168,560.6,30532.18191780821,3.0,5.0,5.0,7.0,5.0,10.0,25.2,8,5.36,90,74.208,82,Azure,T3,Python,MySQL,T2,7,66,-96,-96,-11,46
298,298,Company_4,2019-05-14,2019-09-24,3.0,3.2,4,132.1,418.0,69.86837831806369,Voice Bots,Waterfall,32771.2,6.0,9674.817189742991,2.0,2311.0,3643.0,7.36,1253.1168,462.6,73850.63671232876,4.0,12.0,13.0,11.0,8.0,5.0,15.2,8,1.3599999999999999,80,67.208,75,Salesforce,T1,ASP.Net,PLSQL,T5,6,40,-1,-1,-21,-3
299,299,Company_6,2020-12-28,2022-12-25,5.0,6.0,6,725.5,655.0,3.4134598537014678,Linguistic Based,Agile,73360.0,5.0,24808.04804202702,1.0,1664.0,3573.0,7.6,1549.088,477.0,109587.7808219178,2.0,8.0,5.0,8.0,11.0,8.0,22.0,8,4.6,90,74.28,82,Oracle,T4,Python,MySQL,T2,7,99,13,13,-75,-43
300,300,Company_3,2020-09-03,2022-05-07,5.0,6.0,3,609.5,382.0,57.617430914929685,Keyword recognition-based,Extreme Programming,25670.399999999998,6.0,6828.977330347796,2.0,1612.0,3085.0,7.6,1687.088,458.0,60211.153972602726,2.0,9.0,8.0,6.0,7.0,10.0,14.0,8,3.6,85,87.28,70,IBM,T1,R,MySQL,T3,6,53,-25,-25,-24,-51
301,301,Company_7,2022-02-28,2025-04-27,3.0,4.2,7,1153.1,647.0,27.993953398448973,Keyword recognition-based,Agile,28985.6,5.0,9601.956784716425,2.0,987.0,3280.0,7.36,1339.1168,501.6,91051.51232876712,4.0,5.0,7.0,6.0,8.0,8.0,9.2,8,2.36,85,87.208,70,GCP,T3,R,MySQL,T3,6,87,-87,-87,23,-36
302,302,Company_4,2022-06-08,2025-11-13,3.0,3.2,4,1253.1,256.0,32.38835229528725,Machine Learning chatbot,Extreme Programming,20070.399999999998,6.0,5233.737575167212,2.0,2444.0,2871.0,7.36,1435.1168,622.6,43479.32054794521,2.0,6.0,9.0,10.0,5.0,10.0,15.2,8,1.3599999999999999,95,87.208,75,AWS,T4,Java,MongoDB,T3,4,57,-52,-52,-9,-22
303,303,Company_4,2021-07-03,2024-01-03,5.0,4.0,4,912.5,213.0,30.045049923091845,button-based,Feature-Driven,16699.2,5.0,4796.817973277622,2.0,767.0,3742.0,7.6,1176.088,486.0,30284.04821917808,4.0,8.0,9.0,7.0,7.0,6.0,16.0,8,1.6,85,92.28,80,Salesforce,T4,Python,Oracle,T1,6,30,38,38,81,20
304,304,Company_7,2019-08-30,2020-04-27,5.0,5.0,7,239.5,408.0,56.69530394383828,Linguistic Based,Lean,18278.399999999998,7.0,6241.226314061768,2.0,1468.0,3115.0,7.6,1811.088,472.0,64534.645479452054,5.0,5.0,8.0,8.0,6.0,10.0,10.0,8,2.6,90,74.28,82,Azure,T2,Python,MySQL,T2,7,26,-14,-14,-74,-17
305,305,Company_2,2022-08-18,2026-04-04,3.0,6.2,2,1324.1,266.0,28.950360793028622,Hybrid model,Lean,8937.599999999999,5.0,2633.4494937700047,3.0,2800.0,3341.0,7.36,1061.1168,509.6,47252.96876712328,4.0,2.0,6.0,6.0,11.0,11.0,7.2,8,2.36,75,92.208,95,GCP,T3,Java,Oracle,T4,5,8,-63,-63,1,16
306,306,Company_7,2021-03-10,2023-05-18,2.0,3.8,7,798.4,449.0,25.944829538404065,Hybrid model,Feature-Driven,20115.199999999997,6.0,6595.242839115061,2.0,1562.0,3372.0,7.24,1471.1312,334.4,69717.76767123287,3.0,9.0,11.0,7.0,9.0,7.0,8.8,8,2.24,75,92.172,95,Oracle,T4,Java,Oracle,T4,5,90,70,70,-24,98
307,307,Company_6,2020-03-17,2021-06-01,5.0,6.0,6,439.5,716.0,93.77331456149903,button-based,Waterfall,80192.0,5.0,21669.106991992474,2.0,2945.0,3332.0,7.6,1340.088,503.0,133915.14739726024,2.0,9.0,4.0,7.0,11.0,5.0,22.0,8,4.6,85,92.28,80,GCP,T2,Python,Oracle,T1,6,80,3,3,33,-60
308,308,Company_6,2022-06-27,2025-12-21,4.0,5.6,6,1271.8,382.0,21.920238558857392,Hybrid model,Feature-Driven,42784.0,5.0,14172.340743507251,3.0,1810.0,2896.0,7.48,1443.1024,499.8,58514.44602739726,4.0,4.0,6.0,5.0,10.0,8.0,21.6,8,4.48,75,92.244,95,Azure,T1,Java,Oracle,T4,5,53,-28,-28,86,44
309,309,Company_3,2022-03-17,2025-05-31,3.0,5.2,3,1170.1,4.0,27.841945346548638,button-based,Feature-Driven,268.79999999999995,5.0,83.27727881838634,2.0,1710.0,3494.0,7.36,1409.1168,453.6,651.1956164383562,5.0,6.0,10.0,10.0,7.0,6.0,13.2,8,3.36,85,92.208,80,IBM,T5,Python,Oracle,T1,6,67,78,78,75,-93
310,310,Company_1,2019-02-25,2019-04-21,4.0,3.6,1,53.8,148.0,58.114295573085315,Linguistic Based,Scrum,19891.199999999997,6.0,7182.322366709763,1.0,1176.0,2993.0,7.48,1565.1024,414.8,20967.504657534246,3.0,6.0,4.0,10.0,6.0,4.0,25.6,8,5.48,90,74.244,82,GCP,T1,Python,MySQL,T2,7,77,18,18,-56,45
311,311,Company_5,2020-11-23,2022-10-16,3.0,6.2,5,691.1,37.0,20.52521275033158,button-based,Scrum,9116.8,7.0,3194.137359374446,2.0,1822.0,3167.0,7.36,1252.1168,548.6,5787.69205479452,1.0,8.0,7.0,7.0,7.0,8.0,45.2,8,5.36,85,92.208,80,Azure,T1,Python,Oracle,T1,6,17,-40,-40,95,53
312,312,Company_3,2020-10-18,2022-08-05,5.0,6.0,3,654.5,37.0,48.27144178208323,Machine Learning chatbot,Lean,2486.3999999999996,5.0,806.783789372391,2.0,584.0,3480.0,7.6,1606.088,502.0,5261.460821917808,2.0,6.0,6.0,6.0,4.0,12.0,14.0,8,3.6,95,87.28,75,AWS,T4,Java,MongoDB,T3,4,28,86,86,-34,-15
313,313,Company_3,2020-02-06,2021-03-13,5.0,6.0,3,399.5,376.0,71.33072552084776,Voice Bots,Extreme Programming,25267.199999999997,7.0,6135.633180591576,2.0,1902.0,3511.0,7.6,1414.088,647.0,64734.22027397259,3.0,7.0,6.0,8.0,9.0,8.0,14.0,8,3.6,80,67.28,75,Azure,T2,ASP.Net,PLSQL,T5,6,74,-78,-78,100,16
314,314,Company_6,2022-08-22,2026-04-12,5.0,6.0,6,1327.5,574.0,49.397544629308435,Keyword recognition-based,Waterfall,64287.99999999999,6.0,24502.94190080824,2.0,2251.0,3718.0,7.6,1294.088,591.0,103842.73315068492,2.0,6.0,9.0,6.0,7.0,9.0,22.0,8,4.6,85,87.28,70,AWS,T2,R,MySQL,T3,6,13,53,53,-13,78
315,315,Company_6,2019-04-18,2019-08-03,4.0,5.6,6,105.8,583.0,50.205286022080344,Voice Bots,Extreme Programming,65295.99999999999,5.0,15578.05314171626,2.0,1908.0,3320.0,7.48,1211.1024,555.8,93945.73808219178,4.0,10.0,10.0,5.0,4.0,6.0,21.6,8,4.48,80,67.244,75,Salesforce,T1,ASP.Net,PLSQL,T5,6,62,29,29,-100,-77
316,316,Company_2,2019-09-01,2020-05-01,4.0,6.6,2,241.8,445.0,59.77630930972015,Hybrid model,Waterfall,14951.999999999998,6.0,4611.252212909613,2.0,1810.0,3764.0,7.48,1545.1024,521.8,78323.901369863,4.0,3.0,7.0,6.0,5.0,6.0,7.6,8,2.48,75,92.244,95,IBM,T3,Java,Oracle,T4,5,60,-90,-90,85,-4
317,317,Company_7,2019-11-01,2020-08-31,4.0,4.6,7,302.8,474.0,64.23431051852253,Keyword recognition-based,Feature-Driven,21235.199999999997,6.0,6565.975934197784,2.0,2526.0,2737.0,7.48,1710.1024,484.8,81431.901369863,1.0,9.0,7.0,7.0,9.0,12.0,9.6,8,2.48,85,87.244,70,Azure,T2,R,MySQL,T3,6,62,-63,-63,-12,-54
318,318,Company_1,2019-04-23,2019-08-13,4.0,3.6,1,110.8,305.0,17.52470929760168,Linguistic Based,Extreme Programming,40992.0,5.0,11303.731567526818,3.0,1889.0,3443.0,7.48,1947.1024,510.8,54728.531506849315,4.0,7.0,7.0,7.0,7.0,6.0,25.6,8,5.48,90,74.244,82,IBM,T3,Python,MySQL,T2,7,7,24,24,78,95
319,319,Company_5,2019-10-02,2020-07-02,4.0,6.6,5,272.8,643.0,53.92442163370887,Voice Bots,Waterfall,158435.19999999998,6.0,32134.139880455696,2.0,1647.0,3461.0,7.48,1522.1024,465.8,105108.83178082191,3.0,6.0,4.0,8.0,11.0,10.0,45.6,8,5.48,80,67.244,75,GCP,T2,ASP.Net,PLSQL,T5,6,18,72,72,-38,-99
320,320,Company_7,2019-11-24,2020-10-16,5.0,5.0,7,325.5,505.0,29.0752909200088,Voice Bots,Feature-Driven,22624.0,4.0,7135.519438726907,1.0,1900.0,2882.0,7.6,1263.088,525.0,76437.35342465753,3.0,5.0,5.0,7.0,4.0,8.0,10.0,8,2.6,80,67.28,75,GCP,T1,ASP.Net,PLSQL,T5,6,25,0,0,-87,-25
321,321,Company_3,2022-07-19,2026-02-03,4.0,5.6,3,1293.8,279.0,39.36250593088276,button-based,Waterfall,18748.8,5.0,6261.6338107206775,2.0,2430.0,3808.0,7.48,1218.1024,521.8,51270.263013698626,3.0,8.0,5.0,4.0,6.0,8.0,13.6,8,3.48,85,92.244,80,IBM,T3,Python,Oracle,T1,6,98,-45,-45,77,-18
322,322,Company_6,2019-04-23,2019-08-13,6.0,6.4,6,110.2,610.0,30.319564368196122,Keyword recognition-based,Extreme Programming,68320.0,5.0,22610.428976905314,2.0,2153.0,3565.0,7.72,1519.0736,596.2,110060.71232876713,2.0,5.0,8.0,9.0,6.0,2.0,22.4,8,4.72,85,87.316,70,Salesforce,T3,R,MySQL,T3,6,87,-57,-57,-9,-85
323,323,Company_7,2019-03-02,2019-05-01,4.0,4.6,7,58.8,409.0,36.15490700020643,Linguistic Based,Lean,18323.199999999997,6.0,5621.001369367044,2.0,1275.0,3663.0,7.48,1274.1024,576.8,63968.048219178076,2.0,7.0,5.0,5.0,5.0,9.0,9.6,8,2.48,90,74.244,82,Salesforce,T3,Python,MySQL,T2,7,34,80,80,6,86
324,324,Company_1,2021-09-17,2024-06-03,5.0,4.0,1,988.5,503.0,47.941350404953944,Linguistic Based,Waterfall,67603.2,5.0,18220.488739268552,2.0,2784.0,3345.0,7.6,1534.088,433.0,93799.44,4.0,3.0,9.0,8.0,7.0,5.0,26.0,8,5.6,90,74.28,82,Azure,T1,Python,MySQL,T2,7,90,-91,-91,3,11
325,325,Company_7,2021-04-21,2023-08-10,4.0,4.6,7,839.8,411.0,58.21281136506084,Keyword recognition-based,Feature-Driven,18412.8,5.0,6106.87642269796,2.0,1677.0,3938.0,7.48,1001.1024,519.8,67562.99506849314,2.0,9.0,8.0,7.0,8.0,7.0,9.6,8,2.48,85,87.244,70,Oracle,T2,R,MySQL,T3,6,56,67,67,13,-27
326,326,Company_6,2021-07-29,2024-02-24,4.0,5.6,6,938.8,384.0,46.82962660851291,Linguistic Based,Extreme Programming,43008.0,5.0,17121.10193648574,2.0,1886.0,3613.0,7.48,1680.1024,620.8,68992.49095890409,2.0,7.0,7.0,6.0,4.0,9.0,21.6,8,4.48,90,74.244,82,Oracle,T5,Python,MySQL,T2,7,14,98,98,23,-84
327,327,Company_5,2021-09-06,2024-05-12,3.0,6.2,5,978.1,458.0,25.58654699294044,Keyword recognition-based,Lean,112851.2,8.0,31243.23523031279,2.0,1264.0,2893.0,7.36,1431.1168,466.6,63895.140821917805,3.0,4.0,6.0,6.0,7.0,10.0,45.2,8,5.36,85,87.208,70,IBM,T1,R,MySQL,T3,6,79,18,18,-19,-71
328,328,Company_1,2020-08-06,2022-03-12,5.0,4.0,1,581.5,521.0,21.92150320550515,Voice Bots,Extreme Programming,70022.4,7.0,21909.09418529948,2.0,817.0,3250.0,7.6,1724.088,523.0,75789.65589041096,2.0,5.0,10.0,7.0,7.0,7.0,26.0,8,5.6,80,67.28,75,GCP,T1,ASP.Net,PLSQL,T5,6,22,3,3,42,-26
329,329,Company_5,2022-02-23,2025-04-17,3.0,6.2,5,1148.1,426.0,73.04015436588492,Linguistic Based,Waterfall,104966.4,7.0,40301.68694592816,1.0,1030.0,3333.0,7.36,1713.1168,430.6,63862.18520547945,3.0,9.0,6.0,8.0,7.0,3.0,45.2,8,5.36,90,74.208,82,AWS,T4,Python,MySQL,T2,7,20,-93,-93,2,-2
330,330,Company_2,2019-04-11,2019-07-20,3.0,6.2,2,99.1,535.0,23.062351134091564,Voice Bots,Lean,17976.0,6.0,5583.915042167526,3.0,1370.0,3796.0,7.36,1504.1168,553.6,89030.4493150685,1.0,6.0,3.0,8.0,4.0,5.0,7.2,8,2.36,80,67.208,75,GCP,T2,ASP.Net,PLSQL,T5,6,80,-4,-4,-18,-84
331,331,Company_4,2019-05-20,2019-10-06,5.0,4.0,4,137.5,479.0,87.1145751971667,Keyword recognition-based,Lean,37553.6,6.0,11857.48665691909,2.0,2192.0,3454.0,7.6,1783.088,495.0,87427.86739726027,2.0,11.0,8.0,8.0,9.0,8.0,16.0,8,1.6,85,87.28,70,Azure,T1,R,MySQL,T3,6,10,-34,-34,1,46
332,332,Company_4,2021-12-17,2024-12-02,5.0,4.0,4,1079.5,241.0,55.197433742881756,Keyword recognition-based,Agile,18894.399999999998,6.0,6741.0687009278045,3.0,2339.0,3420.0,7.6,1896.088,467.0,45085.883835616434,3.0,6.0,8.0,8.0,7.0,7.0,16.0,8,1.6,85,87.28,70,GCP,T2,R,MySQL,T3,6,78,-15,-15,57,-9
333,333,Company_6,2022-05-18,2025-10-02,3.0,5.2,6,1232.1,339.0,25.111024481048407,Voice Bots,Agile,37968.0,7.0,10043.218534534635,2.0,1746.0,3275.0,7.36,1487.1168,603.6,55539.90246575342,2.0,7.0,8.0,1.0,8.0,7.0,21.2,8,4.36,80,67.208,75,IBM,T2,ASP.Net,PLSQL,T5,6,29,-25,-25,-13,23
334,334,Company_7,2021-03-14,2023-05-26,3.0,4.2,7,802.1,512.0,53.41704732444373,Keyword recognition-based,Waterfall,22937.6,5.0,6632.28133582283,2.0,1831.0,3264.0,7.36,1531.1168,596.6,85191.18904109589,2.0,7.0,9.0,10.0,5.0,9.0,9.2,8,2.36,85,87.208,70,IBM,T4,R,MySQL,T3,6,72,-55,-55,40,25
335,335,Company_5,2020-03-27,2021-06-21,4.0,6.6,5,449.8,396.0,31.470300165112043,Linguistic Based,Extreme Programming,97574.4,7.0,36186.61138440075,2.0,2670.0,3746.0,7.48,1472.1024,505.8,76561.8805479452,4.0,8.0,8.0,8.0,10.0,7.0,45.6,8,5.48,90,74.244,82,Oracle,T4,Python,MySQL,T2,7,9,93,93,59,-72
336,336,Company_7,2020-09-14,2022-05-29,5.0,5.0,7,620.5,264.0,34.93946420107862,Voice Bots,Agile,11827.199999999999,5.0,2677.7345780398787,2.0,2613.0,3222.0,7.6,1538.088,542.0,48131.03342465754,3.0,8.0,8.0,7.0,6.0,7.0,10.0,8,2.6,80,67.28,75,Oracle,T3,ASP.Net,PLSQL,T5,6,65,42,42,16,33
337,337,Company_7,2022-12-18,2026-12-04,3.0,4.2,7,1446.1,206.0,31.812951038750764,button-based,Scrum,9228.8,6.0,3064.8201812798957,2.0,2264.0,3927.0,7.36,1368.1168,544.6,38452.80657534246,4.0,5.0,7.0,8.0,7.0,8.0,9.2,8,2.36,85,92.208,80,AWS,T2,Python,Oracle,T1,6,7,33,33,-81,3
338,338,Company_5,2019-10-06,2020-07-10,3.0,6.2,5,277.1,679.0,20.192007373131048,Voice Bots,Lean,167305.59999999998,6.0,56650.91383214169,2.0,3320.0,3424.0,7.36,1415.1168,472.6,134995.6175342466,3.0,6.0,10.0,7.0,9.0,6.0,45.2,8,5.36,80,67.208,75,Azure,T3,ASP.Net,PLSQL,T5,6,38,-44,-44,45,63
339,339,Company_4,2022-05-24,2025-10-14,5.0,4.0,4,1237.5,295.0,55.24246586925323,Voice Bots,Lean,23128.0,6.0,6715.179006993677,2.0,2106.0,3447.0,7.6,1586.088,488.0,51827.53972602739,3.0,7.0,5.0,6.0,9.0,7.0,16.0,8,1.6,80,67.28,75,GCP,T3,ASP.Net,PLSQL,T5,6,81,-14,-14,-19,-91
340,340,Company_6,2020-01-02,2021-01-02,3.0,5.2,6,365.1,575.0,20.71665363290532,Machine Learning chatbot,Feature-Driven,64399.99999999999,6.0,18477.72087250812,2.0,1789.0,3264.0,7.36,918.1168,551.6,86410.68493150684,2.0,11.0,10.0,5.0,8.0,11.0,21.2,8,4.36,95,87.208,75,IBM,T1,Java,MongoDB,T3,4,17,95,95,-80,-52
341,341,Company_1,2022-07-16,2026-01-28,5.0,4.0,1,1290.5,304.0,36.691304274381324,Hybrid model,Lean,40857.6,7.0,11020.41727639769,2.0,1985.0,2978.0,7.6,1333.088,417.0,47014.22465753424,3.0,8.0,5.0,5.0,7.0,8.0,26.0,8,5.6,75,92.28,95,Salesforce,T4,Java,Oracle,T4,5,89,80,80,-21,-39
342,342,Company_6,2021-09-12,2024-05-24,4.0,5.6,6,983.8,133.0,44.379327912249806,button-based,Waterfall,14895.999999999998,6.0,4301.59837454735,2.0,1206.0,3224.0,7.48,1217.1024,446.8,18674.074520547943,2.0,6.0,8.0,6.0,8.0,5.0,21.6,8,4.48,85,92.244,80,AWS,T1,Python,Oracle,T1,6,51,69,69,33,-92
343,343,Company_4,2020-07-28,2022-02-22,4.0,3.6,4,572.8,428.0,48.84224166677644,Linguistic Based,Feature-Driven,33555.2,4.0,10387.237291264059,2.0,1317.0,3311.0,7.48,1480.1024,524.8,65403.0904109589,3.0,4.0,5.0,7.0,13.0,5.0,15.6,8,1.48,90,74.244,82,Azure,T5,Python,MySQL,T2,7,60,-55,-55,66,30
344,344,Company_7,2019-01-17,2019-02-02,5.0,5.0,7,14.5,564.0,30.192399322723336,Voice Bots,Agile,25267.199999999997,5.0,7199.768770206443,2.0,1694.0,3884.0,7.6,1526.088,389.0,97347.94520547947,5.0,12.0,11.0,4.0,6.0,7.0,10.0,8,2.6,80,67.28,75,GCP,T5,ASP.Net,PLSQL,T5,6,31,90,90,12,-1
345,345,Company_6,2020-05-24,2021-10-15,5.0,6.0,6,507.5,494.0,27.92100856658727,Machine Learning chatbot,Scrum,55328.0,6.0,17076.63702504694,3.0,2346.0,3498.0,7.6,1390.088,545.0,88517.2208219178,3.0,7.0,8.0,4.0,7.0,8.0,22.0,8,4.6,95,87.28,75,Oracle,T2,Java,MongoDB,T3,4,38,-40,-40,-37,-61
