,Project_ID,Organization,Project_start_date,Project_end_date,Organization_size,IT_dpt_size,Customer_type,Estimated_Duration,Actual_Duration,Project_Profit_Loss_percent,Project_type,Development_type,Estimated_effort,Management_clarity,Training_effort,User_resistance,Software_licence_cost,hardware_cost,Development_cost,maintainance_cost,Additional_cost,Estimated_total_cost,Requirement_stability,Manager_experience,Development_team_experience,Maintanainance_support_team_experience,Machine_learning_team_experience,Data_Analysis_team experience,Team_size,Daily_work_hours,Level_of_outsourcing,Software_availability,Software_accuracy,Software_stability,Cloud_platform_type,Computing_Tier,Programming_language_used,DB_used,Open_source_tool_used,Degree_of_software_reuse,Increase_in_productivity,Change_in_waiting_time,Change_avg_wait_time,Change_avg_call_duration,Change_in_revenue,Annual_outsourcing_cost,Total_benefits,ROI
322,322,Company_6,2019-04-23,2019-08-13,6.0,6.4,6,110.2,610.0,30.319564368196122,Keyword recognition-based,Extreme Programming,68320.0,5.0,22610.428976905314,2.0,2153.0,3565.0,7.72,1519.0736,596.2,110060.71232876713,2.0,5.0,8.0,9.0,6.0,2.0,22.4,8,4.72,85,87.316,70,Salesforce,T3,R,MySQL,T3,6,87,-57,-57,-9,-85,269587.7979008806,494676.0521465211,3.494574327929596
323,323,Company_7,2019-03-02,2019-05-01,4.0,4.6,7,58.8,409.0,36.15490700020643,Linguistic Based,Lean,18323.199999999997,6.0,5621.001369367044,2.0,1275.0,3663.0,7.48,1274.1024,576.8,63968.048219178076,2.0,7.0,5.0,5.0,5.0,9.0,9.6,8,2.48,90,74.244,82,Salesforce,T3,Python,MySQL,T2,7,34,80,80,6,86,216016.0681006833,270045.16827846365,3.2215633553987693
324,324,Company_1,2021-09-17,2024-06-03,5.0,4.0,1,988.5,503.0,47.941350404953944,Linguistic Based,Waterfall,67603.2,5.0,18220.488739268552,2.0,2784.0,3345.0,7.6,1534.088,433.0,93799.44,4.0,3.0,9.0,8.0,7.0,5.0,26.0,8,5.6,90,74.28,82,Azure,T1,Python,MySQL,T2,7,90,-91,-91,3,11,274474.8216862641,527571.1545608083,4.624459533668946
325,325,Company_7,2021-04-21,2023-08-10,4.0,4.6,7,839.8,411.0,58.21281136506084,Keyword recognition-based,Feature-Driven,18412.8,5.0,6106.87642269796,2.0,1677.0,3938.0,7.48,1001.1024,519.8,67562.99506849314,2.0,9.0,8.0,7.0,8.0,7.0,9.6,8,2.48,85,87.244,70,Oracle,T2,R,MySQL,T3,6,56,67,67,13,-27,278203.34533747286,280938.5245784828,3.158171559648541
326,326,Company_6,2021-07-29,2024-02-24,4.0,5.6,6,938.8,384.0,46.82962660851291,Linguistic Based,Extreme Programming,43008.0,5.0,17121.10193648574,2.0,1886.0,3613.0,7.48,1680.1024,620.8,68992.49095890409,2.0,7.0,7.0,6.0,4.0,9.0,21.6,8,4.48,90,74.244,82,Oracle,T5,Python,MySQL,T2,7,14,98,98,23,-84,245012.6058619987,333601.83313681855,3.8353353894053637
327,327,Company_5,2021-09-06,2024-05-12,3.0,6.2,5,978.1,458.0,25.58654699294044,Keyword recognition-based,Lean,112851.2,8.0,31243.23523031279,2.0,1264.0,2893.0,7.36,1431.1168,466.6,63895.140821917805,3.0,4.0,6.0,6.0,7.0,10.0,45.2,8,5.36,85,87.208,70,IBM,T1,R,MySQL,T3,6,79,18,18,-19,-71,278143.06158899446,402543.92550551274,5.300071027739703
328,328,Company_1,2020-08-06,2022-03-12,5.0,4.0,1,581.5,521.0,21.92150320550515,Voice Bots,Extreme Programming,70022.4,7.0,21909.09418529948,2.0,817.0,3250.0,7.6,1724.088,523.0,75789.65589041096,2.0,5.0,10.0,7.0,7.0,7.0,26.0,8,5.6,80,67.28,75,GCP,T1,ASP.Net,PLSQL,T5,6,22,3,3,42,-26,255789.54162019386,306052.532386155,3.0381834274151562
329,329,Company_5,2022-02-23,2025-04-17,3.0,6.2,5,1148.1,426.0,73.04015436588492,Linguistic Based,Waterfall,104966.4,7.0,40301.68694592816,1.0,1030.0,3333.0,7.36,1713.1168,430.6,63862.18520547945,3.0,9.0,6.0,8.0,7.0,3.0,45.2,8,5.36,90,74.208,82,AWS,T4,Python,MySQL,T2,7,20,-93,-93,2,-2,297232.83604784356,476026.3804665708,6.453963232465887
330,330,Company_2,2019-04-11,2019-07-20,3.0,6.2,2,99.1,535.0,23.062351134091564,Voice Bots,Lean,17976.0,6.0,5583.915042167526,3.0,1370.0,3796.0,7.36,1504.1168,553.6,89030.4493150685,1.0,6.0,3.0,8.0,4.0,5.0,7.2,8,2.36,80,67.208,75,GCP,T2,ASP.Net,PLSQL,T5,6,80,-4,-4,-18,-84,259677.50346430542,208509.3539805383,1.3420004682066438
331,331,Company_4,2019-05-20,2019-10-06,5.0,4.0,4,137.5,479.0,87.1145751971667,Keyword recognition-based,Lean,37553.6,6.0,11857.48665691909,2.0,2192.0,3454.0,7.6,1783.088,495.0,87427.86739726027,2.0,11.0,8.0,8.0,9.0,8.0,16.0,8,1.6,85,87.28,70,Azure,T1,R,MySQL,T3,6,10,-34,-34,1,46,317744.58091990446,341431.57925787417,2.905294609400179
332,332,Company_4,2021-12-17,2024-12-02,5.0,4.0,4,1079.5,241.0,55.197433742881756,Keyword recognition-based,Agile,18894.399999999998,6.0,6741.0687009278045,3.0,2339.0,3420.0,7.6,1896.088,467.0,45085.883835616434,3.0,6.0,8.0,8.0,7.0,7.0,16.0,8,1.6,85,87.28,70,GCP,T2,R,MySQL,T3,6,78,-15,-15,57,-9,278232.3659187032,150423.16154015344,2.3363693631602684
333,333,Company_6,2022-05-18,2025-10-02,3.0,5.2,6,1232.1,339.0,25.111024481048407,Voice Bots,Agile,37968.0,7.0,10043.218534534635,2.0,1746.0,3275.0,7.36,1487.1168,603.6,55539.90246575342,2.0,7.0,8.0,1.0,8.0,7.0,21.2,8,4.36,80,67.208,75,IBM,T2,ASP.Net,PLSQL,T5,6,29,-25,-25,-13,23,350129.3586947219,236211.1272215858,3.2529985962297374
334,334,Company_7,2021-03-14,2023-05-26,3.0,4.2,7,802.1,512.0,53.41704732444373,Keyword recognition-based,Waterfall,22937.6,5.0,6632.28133582283,2.0,1831.0,3264.0,7.36,1531.1168,596.6,85191.18904109589,2.0,7.0,9.0,10.0,5.0,9.0,9.2,8,2.36,85,87.208,70,IBM,T4,R,MySQL,T3,6,72,-55,-55,40,25,299007.33346699993,371414.3969607853,3.3597747741449706
335,335,Company_5,2020-03-27,2021-06-21,4.0,6.6,5,449.8,396.0,31.470300165112043,Linguistic Based,Extreme Programming,97574.4,7.0,36186.61138440075,2.0,2670.0,3746.0,7.48,1472.1024,505.8,76561.8805479452,4.0,8.0,8.0,8.0,10.0,7.0,45.6,8,5.48,90,74.244,82,Oracle,T4,Python,MySQL,T2,7,9,93,93,59,-72,307596.2081618331,461698.2260880322,5.030392968193928
336,336,Company_7,2020-09-14,2022-05-29,5.0,5.0,7,620.5,264.0,34.93946420107862,Voice Bots,Agile,11827.199999999999,5.0,2677.7345780398787,2.0,2613.0,3222.0,7.6,1538.088,542.0,48131.03342465754,3.0,8.0,8.0,7.0,6.0,7.0,10.0,8,2.6,80,67.28,75,Oracle,T3,ASP.Net,PLSQL,T5,6,65,42,42,16,33,240297.0809354378,99134.75871872228,1.0596848159078904
337,337,Company_7,2022-12-18,2026-12-04,3.0,4.2,7,1446.1,206.0,31.812951038750764,button-based,Scrum,9228.8,6.0,3064.8201812798957,2.0,2264.0,3927.0,7.36,1368.1168,544.6,38452.80657534246,4.0,5.0,7.0,8.0,7.0,8.0,9.2,8,2.36,85,92.208,80,AWS,T2,Python,Oracle,T1,6,7,33,33,-81,3,302693.49713325436,192181.27062365957,3.9978476927843856
338,338,Company_5,2019-10-06,2020-07-10,3.0,6.2,5,277.1,679.0,20.192007373131048,Voice Bots,Lean,167305.59999999998,6.0,56650.91383214169,2.0,3320.0,3424.0,7.36,1415.1168,472.6,134995.6175342466,3.0,6.0,10.0,7.0,9.0,6.0,45.2,8,5.36,80,67.208,75,Azure,T3,ASP.Net,PLSQL,T5,6,38,-44,-44,45,63,254237.0784409652,385770.48494799325,1.8576519148862622
339,339,Company_4,2022-05-24,2025-10-14,5.0,4.0,4,1237.5,295.0,55.24246586925323,Voice Bots,Lean,23128.0,6.0,6715.179006993677,2.0,2106.0,3447.0,7.6,1586.088,488.0,51827.53972602739,3.0,7.0,5.0,6.0,9.0,7.0,16.0,8,1.6,80,67.28,75,GCP,T3,ASP.Net,PLSQL,T5,6,81,-14,-14,-19,-91,327881.90217375197,127490.93159881323,1.4599070739757356
340,340,Company_6,2020-01-02,2021-01-02,3.0,5.2,6,365.1,575.0,20.71665363290532,Machine Learning chatbot,Feature-Driven,64399.99999999999,6.0,18477.72087250812,2.0,1789.0,3264.0,7.36,918.1168,551.6,86410.68493150684,2.0,11.0,10.0,5.0,8.0,11.0,21.2,8,4.36,95,87.208,75,IBM,T1,Java,MongoDB,T3,4,17,95,95,-80,-52,324994.46061896236,551618.8024317436,5.383687420936225
341,341,Company_1,2022-07-16,2026-01-28,5.0,4.0,1,1290.5,304.0,36.691304274381324,Hybrid model,Lean,40857.6,7.0,11020.41727639769,2.0,1985.0,2978.0,7.6,1333.088,417.0,47014.22465753424,3.0,8.0,5.0,5.0,7.0,8.0,26.0,8,5.6,75,92.28,95,Salesforce,T4,Java,Oracle,T4,5,89,80,80,-21,-39,377070.70292281813,415193.4169208424,7.831229695804541
342,342,Company_6,2021-09-12,2024-05-24,4.0,5.6,6,983.8,133.0,44.379327912249806,button-based,Waterfall,14895.999999999998,6.0,4301.59837454735,2.0,1206.0,3224.0,7.48,1217.1024,446.8,18674.074520547943,2.0,6.0,8.0,6.0,8.0,5.0,21.6,8,4.48,85,92.244,80,AWS,T1,Python,Oracle,T1,6,51,69,69,33,-92,316303.36495122034,151539.2487863727,7.114953628337891
343,343,Company_4,2020-07-28,2022-02-22,4.0,3.6,4,572.8,428.0,48.84224166677644,Linguistic Based,Feature-Driven,33555.2,4.0,10387.237291264059,2.0,1317.0,3311.0,7.48,1480.1024,524.8,65403.0904109589,3.0,4.0,5.0,7.0,13.0,5.0,15.6,8,1.48,90,74.244,82,Azure,T5,Python,MySQL,T2,7,60,-55,-55,66,30,257215.41665671926,309557.0300186722,3.733064264602441
344,344,Company_7,2019-01-17,2019-02-02,5.0,5.0,7,14.5,564.0,30.192399322723336,Voice Bots,Agile,25267.199999999997,5.0,7199.768770206443,2.0,1694.0,3884.0,7.6,1526.088,389.0,97347.94520547947,5.0,12.0,11.0,4.0,6.0,7.0,10.0,8,2.6,80,67.28,75,GCP,T5,ASP.Net,PLSQL,T5,6,31,90,90,12,-1,244714.43366934362,215681.16535182975,1.2155697780428303
345,345,Company_6,2020-05-24,2021-10-15,5.0,6.0,6,507.5,494.0,27.92100856658727,Machine Learning chatbot,Scrum,55328.0,6.0,17076.63702504694,3.0,2346.0,3498.0,7.6,1390.088,545.0,88517.2208219178,3.0,7.0,8.0,4.0,7.0,8.0,22.0,8,4.6,95,87.28,75,Oracle,T2,Java,MongoDB,T3,4,38,-40,-40,-37,-61,373237.29292691755,555663.4108944848,5.277461105702685
346,346,Company_7,2020-04-15,2021-07-29,4.0,4.6,7,468.8,469.0,40.327401311180225,Keyword recognition-based,Extreme Programming,21011.199999999997,6.0,6525.133642589168,2.0,1578.0,3533.0,7.48,1776.1024,489.8,79698.64767123287,3.0,5.0,10.0,10.0,1.0,7.0,9.6,8,2.48,85,87.244,70,AWS,T3,R,MySQL,T3,6,11,-35,-35,3,93,269521.11213362275,310579.4811924199,2.8969228496021664
347,347,Company_3,2021-06-07,2023-11-12,3.0,5.2,3,887.1,558.0,48.24838979748436,Hybrid model,Waterfall,37497.6,8.0,9728.246970091617,2.0,2540.0,3322.0,7.36,1317.1168,474.6,98379.83342465753,4.0,4.0,10.0,6.0,6.0,5.0,13.2,8,3.36,75,92.208,95,GCP,T1,Java,Oracle,T4,5,0,-10,-10,49,-21,408935.123550929,700751.336791833,6.1229164799154825
348,348,Company_6,2022-12-28,2026-12-24,5.0,6.0,6,1455.5,140.0,44.86715682720615,Voice Bots,Scrum,15679.999999999998,6.0,5498.720645621921,2.0,1711.0,4125.0,7.6,1995.088,495.0,26848.241095890407,3.0,8.0,6.0,7.0,12.0,10.0,22.0,8,4.6,80,67.28,75,Salesforce,T5,ASP.Net,PLSQL,T5,6,34,99,99,-72,82,346903.82840272953,99655.09842920183,2.71179244380578
349,349,Company_4,2019-03-28,2019-06-22,5.0,4.0,4,84.5,325.0,17.41872641176683,button-based,Waterfall,25480.0,7.0,5958.5931755106,2.0,2269.0,3324.0,7.6,1640.088,433.0,57389.83561643836,2.0,4.0,7.0,4.0,11.0,6.0,16.0,8,1.6,85,92.28,80,GCP,T3,Python,Oracle,T1,6,0,-94,-94,-99,-21,395264.1802560321,372444.1534098087,5.489723300464173
350,350,Company_6,2022-05-15,2025-09-26,3.0,5.2,6,1229.1,568.0,36.06324271725666,Machine Learning chatbot,Lean,63615.99999999999,6.0,12991.283956775167,2.0,2181.0,3229.0,7.36,1264.1168,585.6,94992.63123287671,3.0,5.0,4.0,6.0,9.0,3.0,21.2,8,4.36,95,87.208,75,IBM,T3,Java,MongoDB,T3,4,31,44,44,-33,16,278337.4971225997,466675.83267872187,3.9127582489493835
351,351,Company_1,2020-05-10,2021-09-17,3.0,3.2,1,494.1,157.0,43.35439903644615,Machine Learning chatbot,Agile,21100.8,5.0,5170.746834270035,2.0,2231.0,3760.0,7.36,1396.1168,520.6,28598.087671232875,4.0,7.0,5.0,7.0,5.0,5.0,25.2,8,5.36,95,87.208,75,AWS,T1,Java,MongoDB,T3,4,57,-30,-30,-7,-52,296642.41160450544,148868.97864170576,4.20555711113001
352,352,Company_7,2022-02-08,2025-03-18,5.0,5.0,7,1132.5,166.0,39.75057302072367,Linguistic Based,Scrum,7436.799999999999,7.0,2651.5835514516875,2.0,1836.0,4038.0,7.6,1727.088,458.0,30814.329863013696,4.0,6.0,5.0,7.0,6.0,8.0,10.0,8,2.6,90,74.28,82,Oracle,T4,Python,MySQL,T2,7,57,72,72,49,-74,331055.1640689801,169670.73044795965,4.506228147820754
353,353,Company_7,2020-02-22,2021-04-14,4.0,4.6,7,415.8,267.0,22.845517624206067,Voice Bots,Extreme Programming,11961.599999999999,6.0,3916.881657082827,2.0,2358.0,3396.0,7.48,1342.1024,556.8,47068.076712328766,3.0,6.0,9.0,5.0,7.0,3.0,9.6,8,2.48,80,67.244,75,AWS,T5,ASP.Net,PLSQL,T5,6,85,77,77,-86,-66,299317.89397868834,122415.92787566595,1.6008270663755624
354,354,Company_2,2022-11-27,2026-10-23,4.0,6.6,2,1424.8,351.0,58.97228245177308,Hybrid model,Feature-Driven,11793.599999999999,7.0,3945.3647191001387,2.0,2060.0,3255.0,7.48,1638.1024,479.8,60098.89315068493,3.0,3.0,6.0,8.0,9.0,7.0,7.6,8,2.48,75,92.244,95,AWS,T4,Java,Oracle,T4,5,74,91,91,47,54,295718.9924871539,296577.18748242746,3.9348194606317373
355,355,Company_6,2020-08-09,2022-03-18,4.0,5.6,6,584.8,419.0,56.923664522863426,Keyword recognition-based,Waterfall,46928.0,6.0,13108.545003380383,2.0,2960.0,3066.0,7.48,1789.1024,591.8,81134.01205479451,3.0,3.0,7.0,8.0,10.0,5.0,21.6,8,4.48,85,87.244,70,IBM,T1,R,MySQL,T3,6,39,-99,-99,84,87,284923.7246315632,351732.03763224423,3.3351983801158402
356,356,Company_5,2022-02-09,2025-03-20,4.0,6.6,5,1133.8,413.0,27.678460028015127,button-based,Scrum,101763.2,6.0,31024.248533988943,2.0,2025.0,3064.0,7.48,1161.1024,493.8,64165.94301369862,4.0,9.0,8.0,7.0,6.0,10.0,45.6,8,5.48,85,92.244,80,AWS,T2,Python,Oracle,T1,6,89,33,33,-32,-54,289190.66052602214,459449.4501430054,6.160331923196683
357,357,Company_3,2020-09-24,2022-06-18,4.0,5.6,3,630.8,57.0,47.05522903985939,Keyword recognition-based,Extreme Programming,3830.3999999999996,6.0,976.0513849633405,2.0,2499.0,3701.0,7.48,1981.1024,450.8,11332.474520547945,3.0,6.0,7.0,7.0,7.0,8.0,13.6,8,3.48,85,87.244,70,GCP,T3,R,MySQL,T3,6,44,52,52,47,22,296098.1722389344,45597.01152310239,3.023570619146443
358,358,Company_6,2021-03-28,2023-06-23,5.0,6.0,6,815.5,13.0,65.60317657838884,Keyword recognition-based,Agile,1456.0,6.0,454.7328293069072,2.0,2660.0,3774.0,7.6,1571.088,479.0,2540.321095890411,2.0,6.0,5.0,6.0,8.0,6.0,22.0,8,4.6,85,87.28,70,AWS,T2,R,MySQL,T3,6,80,16,16,-44,-34,359641.9890576601,13919.29451713574,4.479344536268897
359,359,Company_1,2021-06-09,2023-11-16,4.0,3.6,1,888.8,695.0,35.5479960336909,Voice Bots,Feature-Driven,93408.0,6.0,29169.76978192133,1.0,2313.0,3413.0,7.48,1501.1024,469.8,123221.78630136987,1.0,7.0,7.0,6.0,6.0,10.0,25.6,8,5.48,80,67.244,75,Azure,T5,ASP.Net,PLSQL,T5,6,68,90,90,-20,-63,270885.72961842414,426539.527954834,2.461559361845513
360,360,Company_5,2021-02-18,2023-04-08,3.0,6.2,5,778.1,233.0,54.620304796623415,button-based,Extreme Programming,57411.2,6.0,21044.227800149605,2.0,2029.0,3680.0,7.36,1801.1168,465.6,42806.376986301366,2.0,8.0,8.0,5.0,11.0,6.0,45.2,8,5.36,85,92.208,80,Salesforce,T4,Python,Oracle,T1,6,27,-77,-77,-40,18,290533.1641876948,258315.26645086973,5.034504310737025
361,361,Company_7,2020-06-03,2021-11-04,6.0,5.4,7,517.2,160.0,67.99066801578509,Voice Bots,Waterfall,7168.0,7.0,2280.5801650759054,2.0,1822.0,3221.0,7.72,1671.0736,571.2,26850.542465753424,3.0,8.0,8.0,11.0,7.0,5.0,10.4,8,2.7199999999999998,80,67.316,75,GCP,T1,ASP.Net,PLSQL,T5,6,97,-40,-40,33,-35,390838.18129125686,99655.20178676704,2.7114781540772386
362,362,Company_7,2020-07-16,2022-01-29,4.0,4.6,7,560.8,586.0,92.58841373571178,Hybrid model,Agile,26252.8,5.0,9689.472012797574,2.0,2661.0,3750.0,7.48,1553.1024,538.8,114766.09315068493,2.0,4.0,7.0,8.0,10.0,6.0,9.6,8,2.48,75,92.244,95,GCP,T1,Java,Oracle,T4,5,67,59,59,-90,-7,339808.67588709807,568962.2952496853,3.957581805129956
363,363,Company_1,2020-12-13,2022-11-25,4.0,3.6,1,710.8,34.0,66.06169440102279,Voice Bots,Scrum,4569.599999999999,6.0,1560.61178046723,2.0,2493.0,3446.0,7.48,1495.1024,596.8,6289.459726027398,3.0,7.0,4.0,8.0,8.0,10.0,25.6,8,5.48,80,67.244,75,Azure,T5,ASP.Net,PLSQL,T5,6,37,25,25,-25,-80,318050.73505429324,24499.863981392344,2.895384508148708
364,364,Company_6,2020-06-29,2021-12-26,5.0,6.0,6,543.5,69.0,26.419981878097328,Machine Learning chatbot,Feature-Driven,7727.999999999999,5.0,2722.861431235517,2.0,2078.0,3824.0,7.6,1482.088,545.0,12601.93315068493,3.0,6.0,9.0,12.0,7.0,7.0,22.0,8,4.6,95,87.28,75,GCP,T1,Java,MongoDB,T3,4,14,7,7,-93,-94,387301.9755132653,80537.58888070365,5.390891613032112
365,365,Company_1,2020-09-27,2022-06-24,4.0,3.6,1,633.8,364.0,44.93101281017829,Machine Learning chatbot,Waterfall,48921.6,4.0,13337.751357889963,2.0,2606.0,2905.0,7.48,1503.1024,586.8,63732.11178082191,4.0,7.0,5.0,4.0,8.0,7.0,25.6,8,5.48,95,87.244,75,Salesforce,T5,Java,MongoDB,T3,4,6,-71,-71,7,-30,281582.9099197603,330795.7605201777,4.19040953260425
366,366,Company_5,2022-04-11,2025-07-20,3.0,6.2,5,1195.1,546.0,57.07715646645041,Voice Bots,Extreme Programming,134534.4,6.0,50742.45575032169,3.0,2422.0,4044.0,7.36,1410.1168,508.6,105449.50356164383,3.0,6.0,7.0,8.0,8.0,6.0,45.2,8,5.36,80,67.208,75,IBM,T1,ASP.Net,PLSQL,T5,6,95,-7,-7,45,-36,268567.53750691115,327692.49372430664,2.107577396348231
367,367,Company_3,2019-01-10,2019-01-19,5.0,6.0,3,7.5,334.0,17.882958064825285,Linguistic Based,Extreme Programming,22444.8,7.0,6342.329945990804,2.0,1392.0,3278.0,7.6,1302.088,470.0,49570.72438356164,3.0,6.0,8.0,6.0,8.0,9.0,14.0,8,3.6,90,74.28,82,IBM,T4,Python,MySQL,T2,7,29,81,81,7,91,295411.82742867,328766.0032448234,5.632261427146845
368,368,Company_7,2020-10-02,2022-07-04,5.0,5.0,7,638.5,269.0,27.347917522359246,Machine Learning chatbot,Waterfall,12051.199999999999,6.0,3167.936270031273,2.0,2239.0,3024.0,7.6,1084.088,511.0,42499.05205479452,3.0,6.0,6.0,8.0,5.0,5.0,10.0,8,2.6,95,87.28,75,GCP,T1,Java,MongoDB,T3,4,29,-10,-10,0,-11,331430.50175526086,225067.90296300012,4.295833485246153
369,369,Company_5,2019-02-17,2019-04-05,5.0,7.0,5,45.5,530.0,19.951600746862805,Linguistic Based,Extreme Programming,130591.99999999999,8.0,43264.806500004546,2.0,2343.0,3225.0,7.6,1629.088,507.0,94053.07397260274,3.0,9.0,7.0,6.0,7.0,5.0,46.0,8,5.6,90,74.28,82,Azure,T3,Python,MySQL,T2,7,24,-94,-94,94,-82,297119.7414059028,601752.5279576606,5.398010214242956
370,370,Company_1,2019-07-07,2020-01-10,4.0,3.6,1,185.8,276.0,20.434798094790203,Voice Bots,Extreme Programming,37094.399999999994,7.0,13050.707105953006,2.0,2707.0,3075.0,7.48,1547.1024,546.8,50071.08821917808,1.0,8.0,6.0,7.0,9.0,10.0,25.6,8,5.48,80,67.244,75,IBM,T1,ASP.Net,PLSQL,T5,6,18,95,95,-42,-75,308140.27446162957,192684.1092726908,2.8482109362042887
371,371,Company_5,2019-03-08,2019-05-13,3.0,6.2,5,65.1,455.0,25.044092361075755,Linguistic Based,Agile,112112.0,7.0,34620.64853448328,2.0,2540.0,3999.0,7.36,1443.1168,509.6,88995.00821917808,5.0,7.0,5.0,6.0,8.0,9.0,45.2,8,5.36,90,74.208,82,Salesforce,T3,Python,MySQL,T2,7,52,57,57,-78,-3,262402.96738917765,448853.6646744972,4.043582484638402
372,372,Company_1,2019-04-05,2019-07-08,3.0,3.2,1,93.1,504.0,46.379858258991895,Keyword recognition-based,Agile,67737.59999999999,7.0,16607.477905658525,2.0,2302.0,3220.0,7.36,1752.1168,528.6,90587.4410958904,2.0,8.0,3.0,9.0,9.0,7.0,25.2,8,5.36,85,87.208,70,Salesforce,T2,R,MySQL,T3,6,24,32,32,-8,-36,395209.7660855574,629415.9919281551,5.948159527565121
373,373,Company_6,2019-01-13,2019-01-25,3.0,5.2,6,11.1,235.0,47.092492694767785,Keyword recognition-based,Feature-Driven,26320.0,6.0,10907.016806191168,2.0,2262.0,3400.0,7.36,1255.1168,486.6,40080.31232876712,3.0,8.0,5.0,7.0,8.0,9.0,21.2,8,4.36,85,87.208,70,Salesforce,T5,R,MySQL,T3,6,78,26,26,-53,4,224136.77313684847,153556.51325055305,2.8312204753040278
374,374,Company_2,2022-11-15,2026-09-29,4.0,6.6,2,1412.8,517.0,27.67200009398047,Machine Learning chatbot,Lean,17371.199999999997,7.0,6308.217020566703,2.0,1749.0,3893.0,7.48,1561.1024,538.8,92198.23890410959,4.0,8.0,9.0,8.0,10.0,6.0,7.6,8,2.48,95,87.244,75,Salesforce,T5,Java,MongoDB,T3,4,40,10,10,-32,-49,367389.2146335611,473623.703882876,4.13701464922195
375,375,Company_1,2019-03-18,2019-06-02,3.0,3.2,1,75.1,58.0,51.8983624724952,button-based,Agile,7795.2,7.0,2882.907791944384,2.0,1226.0,3262.0,7.36,1418.1168,463.6,8511.984657534247,2.0,5.0,6.0,6.0,5.0,9.0,25.2,8,5.36,85,92.208,80,AWS,T4,Python,Oracle,T1,6,88,57,57,92,-76,338007.339732071,74808.7784551086,7.788641129527036
376,376,Company_3,2022-02-03,2025-03-08,3.0,5.2,3,1128.1,415.0,36.42473475403362,Linguistic Based,Feature-Driven,27888.0,6.0,7841.854041339338,2.0,2085.0,3909.0,7.36,1417.1168,478.6,75421.75890410959,4.0,10.0,4.0,11.0,8.0,6.0,13.2,8,3.36,90,74.208,82,GCP,T4,Python,MySQL,T2,7,82,-80,-80,55,94,352756.43718095473,478739.7456689127,5.347501737231788
377,377,Company_5,2020-06-30,2021-12-28,3.0,6.2,5,545.1,121.0,13.412883139990765,Keyword recognition-based,Waterfall,29814.399999999998,6.0,7917.111058454133,2.0,2291.0,3833.0,7.36,1652.1168,543.6,23187.843287671232,4.0,8.0,5.0,7.0,5.0,3.0,45.2,8,5.36,85,87.208,70,AWS,T5,R,MySQL,T3,6,17,-7,-7,61,31,278420.13372691907,106454.88048756203,3.590978089978861
378,378,Company_6,2020-11-06,2022-09-12,5.0,6.0,6,673.5,330.0,21.233182306809447,Linguistic Based,Waterfall,36960.0,7.0,9141.452052625064,2.0,2097.0,3093.0,7.6,1223.088,468.0,52311.057534246575,2.0,11.0,6.0,4.0,6.0,7.0,22.0,8,4.6,90,74.28,82,Azure,T2,Python,MySQL,T2,7,39,-52,-52,68,-8,284562.4425736131,335869.9671351806,5.420630416720136
379,379,Company_2,2021-08-01,2024-03-01,5.0,7.0,2,941.5,466.0,57.03624355825157,Voice Bots,Extreme Programming,15657.599999999999,7.0,6510.011242670362,3.0,1959.0,3351.0,7.6,1526.088,532.0,79092.3287671233,3.0,7.0,4.0,5.0,9.0,7.0,8.0,8,2.6,80,67.28,75,Salesforce,T2,ASP.Net,PLSQL,T5,6,2,-67,-67,8,14,361661.9269440386,263367.53592379764,2.329874591241938
380,380,Company_6,2020-04-30,2021-08-28,3.0,5.2,6,484.1,375.0,33.39646190035834,Linguistic Based,Lean,42000.0,6.0,11980.501460046471,2.0,2234.0,3442.0,7.36,1278.1168,480.6,64225.479452054795,3.0,7.0,4.0,8.0,7.0,6.0,21.2,8,4.36,90,74.208,82,IBM,T3,Python,MySQL,T2,7,82,-22,-22,-15,24,269226.84774137975,354857.92025592685,4.525189119387317
381,381,Company_2,2022-02-27,2025-04-25,4.0,6.6,2,1151.8,34.0,39.921209673493614,Keyword recognition-based,Scrum,1142.3999999999999,5.0,320.3533142960379,2.0,2792.0,3738.0,7.48,1230.1024,653.8,6589.144109589041,3.0,8.0,9.0,9.0,8.0,8.0,7.6,8,2.48,85,87.244,70,Salesforce,T4,R,MySQL,T3,6,2,65,65,79,67,216426.0315733549,18079.879876404393,1.7438889749114956
382,382,Company_5,2022-06-10,2025-11-17,3.0,6.2,5,1255.1,98.0,46.20726687150254,Keyword recognition-based,Agile,24147.199999999997,6.0,9027.322443683117,2.0,1990.0,3390.0,7.36,1140.1168,348.6,15507.734794520547,3.0,8.0,8.0,5.0,8.0,6.0,45.2,8,5.36,85,87.208,70,Oracle,T2,R,MySQL,T3,6,69,88,88,44,96,331386.184398787,102621.89805724453,5.6174653756333655
383,383,Company_2,2019-09-21,2020-06-10,5.0,7.0,2,261.5,571.0,46.247193991150596,Keyword recognition-based,Waterfall,19185.6,5.0,5670.22178607848,2.0,2465.0,3215.0,7.6,1554.088,481.0,101473.42684931506,4.0,6.0,6.0,9.0,10.0,6.0,8.0,8,2.6,85,87.28,70,IBM,T3,R,MySQL,T3,6,57,-86,-86,-56,-39,285600.7742966796,405727.1054524873,2.998358171691389
